"session_id","sex","age","citizenship","referrer","us_or_international","lab_or_online","anchor","everest_feet","everest_meters"
2493811,"f",20,"US","uva","US","In-lab","high",36000,NA
2493824,"m",20,"US","uva","US","In-lab","low",28000,NA
2493825,"f",21,"US","uva","US","In-lab","high",35000,NA
2495929,"f",22,"PH","uva","US","In-lab","high",30000,NA
2495938,"f",20,"CN","uva","US","In-lab","low",3000,NA
2495940,"f",19,"US","uva","US","In-lab","low",6000,NA
2495995,"f",18,"KR","uva","US","In-lab","high",44844,NA
2495998,"f",18,"US","uva","US","In-lab","low",2731,NA
2496022,"f",18,"US","uva","US","In-lab","high",43000,NA
2496027,"f",18,"MA","uva","US","In-lab","low",7000,NA
2497527,"m",20,"CN","uva","US","In-lab","high",40000,NA
2497532,"m",19,"KR","uva","US","In-lab","low",5000,NA
2497560,"f",18,"US","uva","US","In-lab","high",32000,NA
2497563,"f",18,"US","uva","US","In-lab","low",5600,NA
2497591,"f",18,"US","uva","US","In-lab","high",45235,NA
2497602,"f",18,"US","uva","US","In-lab","high",29000,NA
2497609,"f",18,"US","uva","US","In-lab","high",30000,NA
2497629,"m",21,"CN","uva","US","In-lab","high",12500,NA
2497633,"m",20,"US","uva","US","In-lab","low",15000,NA
2497655,"f",18,"US","uva","US","In-lab","high",41093,NA
2497672,"f",18,"US","uva","US","In-lab","low",5000,NA
2503816,"m",20,"US","uva","US","In-lab","high",20000,NA
2503817,"f",18,"US","uva","US","In-lab","low",31000,NA
2503820,"f",18,"US","uva","US","In-lab","high",35000,NA
2503821,"f",18,"US","uva","US","In-lab","low",11000,NA
2503900,"f",20,"US","uva","US","In-lab","low",12000,NA
2503903,"m",18,"US","uva","US","In-lab","low",20000,NA
2503904,"f",20,"US","uva","US","In-lab","low",7800,NA
2503907,"f",20,"NL","uva","US","In-lab","high",20000,NA
2448165,"f",18,"US","vcu","US","In-lab","high",35000,NA
2451903,"f",49,"US","vcu","US","In-lab","low",4000,NA
2451987,"f",18,"US","vcu","US","In-lab","high",45000,NA
2458789,"f",18,"US","vcu","US","In-lab","low",16000,NA
2458795,"f",18,"US","vcu","US","In-lab","high",3500,NA
2458799,"f",18,"US","vcu","US","In-lab","high",35000,NA
2458838,"m",18,"US","vcu","US","In-lab","low",5000,NA
2458840,"m",18,"US","vcu","US","In-lab","high",38600,NA
2458891,"f",22,"US","vcu","US","In-lab","high",35000,NA
2458896,"f",22,"US","vcu","US","In-lab","high",45499,NA
2458907,"f",26,"US","vcu","US","In-lab","high",40000,NA
2458917,"f",20,"GH","vcu","US","In-lab","high",35000,NA
2458939,"f",18,"US","vcu","US","In-lab","high",39000,NA
2458963,"f",18,"US","vcu","US","In-lab","high",30000,NA
2458993,"m",21,"US","vcu","US","In-lab","high",45450,NA
2459055,"f",18,"US","vcu","US","In-lab","high",37000,NA
2459062,"f",22,"US","vcu","US","In-lab","low",4000,NA
2459110,"f",18,"US","vcu","US","In-lab","low",8500,NA
2461604,"m",21,"US","vcu","US","In-lab","low",5000,NA
2461607,"m",20,"US","vcu","US","In-lab","high",38000,NA
2461614,"m",21,"US","vcu","US","In-lab","low",5125,NA
2461714,"f",19,"US","vcu","US","In-lab","low",5000,NA
2461716,"f",19,"US","vcu","US","In-lab","high",40000,NA
2465635,"f",21,"US","vcu","US","In-lab","low",5000,NA
2465638,"f",19,"US","vcu","US","In-lab","low",5000,NA
2465639,"m",21,"US","vcu","US","In-lab","low",5400,NA
2465710,"f",20,"US","vcu","US","In-lab","low",4300,NA
2465711,"f",20,"US","vcu","US","In-lab","high",42000,NA
2465713,"f",18,"US","vcu","US","In-lab","high",40000,NA
2465756,"f",19,"US","vcu","US","In-lab","high",41200,NA
2465758,"f",18,"US","vcu","US","In-lab","low",2500,NA
2465793,".",18,"US","vcu","US","In-lab","high",40000,NA
2465826,"f",18,"US","vcu","US","In-lab","low",5000,NA
2465946,"f",21,"US","vcu","US","In-lab","high",23258,NA
2467333,"f",18,"US","vcu","US","In-lab","low",2800,NA
2467427,"m",20,"US","vcu","US","In-lab","high",43000,NA
2467490,"f",18,"US","vcu","US","In-lab","low",7000,NA
2472268,"f",18,"US","vcu","US","In-lab","low",3500,NA
2472270,"f",23,"US","vcu","US","In-lab","high",35500,NA
2472311,"f",18,"US","vcu","US","In-lab","low",2875,NA
2472313,"f",18,"US","vcu","US","In-lab","low",4000,NA
2472314,"m",26,"US","vcu","US","In-lab","high",40000,NA
2472424,"f",19,"US","vcu","US","In-lab","high",32520,NA
2472454,"f",18,"US","vcu","US","In-lab","low",5000,NA
2472461,"f",18,"US","vcu","US","In-lab","high",40000,NA
2472484,"f",18,"US","vcu","US","In-lab","high",35000,NA
2472527,"f",18,"US","vcu","US","In-lab","high",45000,NA
2472533,"f",18,"US","vcu","US","In-lab","low",5000,NA
2473443,"f",18,"IN","vcu","US","In-lab","low",10000,NA
2473491,"m",18,"US","vcu","US","In-lab","low",2800,NA
2473629,"f",18,"US","vcu","US","In-lab","high",43000,NA
2477381,"f",18,"US","vcu","US","In-lab","high",40000,NA
2477384,"f",18,"US","vcu","US","In-lab","high",42000,NA
2477392,"f",18,"US","vcu","US","In-lab","low",5000,NA
2477407,"m",19,"SV","vcu","US","In-lab","low",3200,NA
2477432,"f",20,"US","vcu","US","In-lab","low",3500,NA
2477481,"f",18,"US","vcu","US","In-lab","high",45498,NA
2477552,"f",18,"US","vcu","US","In-lab","low",3000,NA
2477553,"f",31,"US","vcu","US","In-lab","low",3000,NA
2477608,"f",18,"US","vcu","US","In-lab","low",2541,NA
2479419,"f",18,"CN","vcu","US","In-lab","low",2400,NA
2479456,"f",18,"US","vcu","US","In-lab","high",30000,NA
2479459,"f",18,"US","vcu","US","In-lab","high",30000,NA
2479461,"f",18,"US","vcu","US","In-lab","low",5000,NA
2479491,"f",22,"US","vcu","US","In-lab","high",30000,NA
2479492,"f",19,"US","vcu","US","In-lab","high",40000,NA
2479551,"m",18,"US","vcu","US","In-lab","high",30000,NA
2479552,"f",18,"US","vcu","US","In-lab","low",3500,NA
2479556,"f",19,"US","vcu","US","In-lab","low",2800,NA
2479606,"f",18,"US","vcu","US","In-lab","high",45499,NA
2484393,"f",18,"US","vcu","US","In-lab","low",15000,NA
2484394,"f",18,"US","vcu","US","In-lab","low",3546,NA
2484409,"f",18,"US","vcu","US","In-lab","low",6000,NA
2484479,"m",19,"US","vcu","US","In-lab","low",3000,NA
2484583,"m",43,"US","vcu","US","In-lab","low",14000,NA
2484605,"m",37,"US","vcu","US","In-lab","low",32000,NA
2484731,"m",18,"US","vcu","US","In-lab","high",18760,NA
2484821,"f",18,"US","vcu","US","In-lab","low",2541,NA
2484823,"f",19,"US","vcu","US","In-lab","low",2400,NA
2486359,"f",20,"US","vcu","US","In-lab","high",43000,NA
2486360,"f",18,"US","vcu","US","In-lab","high",30000,NA
2486471,"m",28,"US","vcu","US","In-lab","high",15000,NA
2486800,"f",18,"US","vcu","US","In-lab","low",15000,NA
2486813,"f",18,"US","vcu","US","In-lab","high",36000,NA
2486820,"f",20,"US","vcu","US","In-lab","high",40000,NA
2486838,"f",18,"US","vcu","US","In-lab","high",30000,NA
2486843,"f",22,"US","vcu","US","In-lab","low",2500,NA
2490264,"m",27,"US","vcu","US","In-lab","low",6000,NA
2490265,"f",24,"US","vcu","US","In-lab","low",3000,NA
2490268,"f",19,"US","vcu","US","In-lab","low",4000,NA
2490275,"f",18,"US","vcu","US","In-lab","low",3000,NA
2490276,"m",19,"ZM","vcu","US","In-lab","low",2500,NA
2490281,"f",18,"US","vcu","US","In-lab","high",35899,NA
2490326,"m",20,"US","vcu","US","In-lab","high",40000,NA
2490327,"f",18,"US","vcu","US","In-lab","low",10000,NA
2490328,"m",19,"US","vcu","US","In-lab","high",35000,NA
2490371,"f",18,"US","vcu","US","In-lab","high",25000,NA
2490398,"f",20,"US","vcu","US","In-lab","high",39200,NA
2492269,"f",22,"US","vcu","US","In-lab","low",6000,NA
2492270,"m",18,"US","vcu","US","In-lab","low",3000,NA
2451755,"f",18,"US","wisc","US","In-lab","high",35000,NA
2451762,"f",45,"US","wisc","US","In-lab","low",5000,NA
2451763,"f",22,"CN","wisc","US","In-lab","low",5000,NA
2451765,"f",21,"US","wisc","US","In-lab","low",30000,NA
2451768,"f",21,"US","wisc","US","In-lab","high",40000,NA
2451769,"f",18,"US","wisc","US","In-lab","high",34000,NA
2451773,"f",18,"US","wisc","US","In-lab","high",42000,NA
2451775,"m",19,"US","wisc","US","In-lab","high",15000,NA
2451782,"f",17,"US","wisc","US","In-lab","low",10000,NA
2451811,"m",21,"US","wisc","US","In-lab","high",25000,NA
2451854,"m",23,"KR","wisc","US","In-lab","high",40000,NA
2451914,"m",21,"US","wisc","US","In-lab","low",7500,NA
2451915,"f",20,"US","wisc","US","In-lab","high",45000,NA
2451917,"f",19,"US","wisc","US","In-lab","high",44470,NA
2451918,"f",21,"US","wisc","US","In-lab","low",3000,NA
2451920,"f",20,"US","wisc","US","In-lab","high",32000,NA
2451924,"f",21,"US","wisc","US","In-lab","low",10000,NA
2451926,"m",23,"US","wisc","US","In-lab","high",7222,NA
2451927,"f",19,"US","wisc","US","In-lab","low",10000,NA
2451929,"f",20,"US","wisc","US","In-lab","high",41000,NA
2451942,"f",20,"US","wisc","US","In-lab","low",2650,NA
2451979,"f",19,"CN","wisc","US","In-lab","low",29000,NA
2451983,"m",23,"CN","wisc","US","In-lab","low",6000,NA
2461615,"f",19,"US","wisc","US","In-lab","low",6000,NA
2461618,"f",22,"SE","wisc","US","In-lab","high",45000,NA
2461619,"f",19,"US","wisc","US","In-lab","high",40500,NA
2461623,"f",21,"US","wisc","US","In-lab","low",4000,NA
2461641,"f",19,"US","wisc","US","In-lab","high",45000,NA
2461643,"f",18,"US","wisc","US","In-lab","high",40000,NA
2461658,"f",19,"US","wisc","US","In-lab","low",4500,NA
2461749,"f",17,"US","wisc","US","In-lab","low",6000,NA
2461756,"f",18,"US","wisc","US","In-lab","high",12000,NA
2461765,"f",22,"KR","wisc","US","In-lab","high",40000,NA
2461788,"f",21,"US","wisc","US","In-lab","low",3860,NA
2461790,"m",19,"CN","wisc","US","In-lab","low",5600,NA
2461792,"f",19,"US","wisc","US","In-lab","high",42000,NA
2461806,"f",21,"US","wisc","US","In-lab","high",38000,NA
2461810,"m",22,"US","wisc","US","In-lab","low",12000,NA
2461899,"f",24,"US","wisc","US","In-lab","high",41000,NA
2461906,"f",23,"CN","wisc","US","In-lab","low",3680,NA
2461911,"f",43,"US","wisc","US","In-lab","high",45000,NA
2461913,"m",19,"US","wisc","US","In-lab","low",13500,NA
2461915,"m",21,"US","wisc","US","In-lab","high",35000,NA
2461918,"f",19,"US","wisc","US","In-lab","high",45000,NA
2461920,"f",19,"US","wisc","US","In-lab","high",44995,NA
2461921,"m",21,"US","wisc","US","In-lab","high",45000,NA
2461924,"f",20,"US","wisc","US","In-lab","low",3000,NA
2461974,"f",19,"US","wisc","US","In-lab","high",40000,NA
2461982,"f",19,"US","wisc","US","In-lab","low",40000,NA
2461986,"f",22,"US","wisc","US","In-lab","high",40000,NA
2461988,"f",20,"US","wisc","US","In-lab","low",20000,NA
2461994,"f",19,"US","wisc","US","In-lab","low",4000,NA
2462000,"f",19,"US","wisc","US","In-lab","high",45000,NA
2462005,"f",18,"US","wisc","US","In-lab","low",25000,NA
2462007,"m",20,"US","wisc","US","In-lab","low",33000,NA
2462009,"f",18,"US","wisc","US","In-lab","high",4500,NA
2462013,"f",20,"US","wisc","US","In-lab","high",39000,NA
2462014,"f",20,"US","wisc","US","In-lab","high",40000,NA
2462063,"f",19,"US","wisc","US","In-lab","low",7000,NA
2462080,"m",20,"US","wisc","US","In-lab","low",3500,NA
2462094,"f",19,"US","wisc","US","In-lab","high",43000,NA
2462102,"f",19,"US","wisc","US","In-lab","high",20000,NA
2462104,"f",20,"US","wisc","US","In-lab","high",42000,NA
2462128,"f",19,"US","wisc","US","In-lab","high",42000,NA
2462132,"f",18,"CN","wisc","US","In-lab","low",3000,NA
2462133,"f",22,"US","wisc","US","In-lab","high",43000,NA
2462137,"m",20,"CN","wisc","US","In-lab","low",2222,NA
2462152,"f",20,"CN","wisc","US","In-lab","low",2448,NA
2462184,"f",19,"US","wisc","US","In-lab","low",4000,NA
2462186,"f",19,"US","wisc","US","In-lab","low",12000,NA
2462187,"f",21,"US","wisc","US","In-lab","low",5000,NA
2462188,"f",20,"US","wisc","US","In-lab","low",10000,NA
2462194,"f",19,"CN","wisc","US","In-lab","low",2933,NA
2465656,"f",21,"US","wisc","US","In-lab","low",5000,NA
2465659,"f",21,"US","wisc","US","In-lab","high",40250,NA
2465663,"f",20,"US","wisc","US","In-lab","low",10000,NA
2465664,"f",18,"CN","wisc","US","In-lab","low",2500,NA
2465666,"f",20,"US","wisc","US","In-lab","low",25000,NA
2465667,"m",19,"US","wisc","US","In-lab","low",7000,NA
2465671,"m",21,"US","wisc","US","In-lab","low",7000,NA
2465672,"f",20,"US","wisc","US","In-lab","low",4000,NA
2465677,"f",20,"US","wisc","US","In-lab","high",40000,NA
2465714,"f",20,"US","wisc","US","In-lab","low",4000,NA
2465716,"f",19,"US","wisc","US","In-lab","high",43000,NA
2477363,"f",19,"US","wisc","US","In-lab","high",40000,NA
2477365,"f",22,"US","wisc","US","In-lab","low",12000,NA
2477368,"f",19,"US","wisc","US","In-lab","high",30000,NA
2477371,"f",20,"US","wisc","US","In-lab","high",35500,NA
2477374,"f",19,"US","wisc","US","In-lab","low",25000,NA
2477375,"f",19,"US","wisc","US","In-lab","low",18000,NA
2477418,"f",18,"US","wisc","US","In-lab","high",35000,NA
2401013,"f",18,"US","wku","US","In-lab","high",40200,NA
2401059,"f",20,"US","wku","US","In-lab","low",2500,NA
2401273,"f",18,"US","wku","US","In-lab","high",45000,NA
2401275,"f",18,"US","wku","US","In-lab","high",42000,NA
2401277,"m",19,"US","wku","US","In-lab","low",3000,NA
2401278,"m",18,"US","wku","US","In-lab","high",30000,NA
2401294,"f",19,"US","wku","US","In-lab","high",45000,NA
2401426,"f",18,"US","wku","US","In-lab","low",2500,NA
2411348,"f",20,"US","wku","US","In-lab","low",5000,NA
2411349,"f",18,"US","wku","US","In-lab","high",40000,NA
2411350,"f",21,"US","wku","US","In-lab","low",2050,NA
2411352,"f",18,"MX","wku","US","In-lab","high",40000,NA
2411472,"f",26,"US","wku","US","In-lab","low",2500,NA
2411473,"f",18,"US","wku","US","In-lab","low",6000,NA
2411474,"f",23,"US","wku","US","In-lab","low",40000,NA
2411479,"f",18,"US","wku","US","In-lab","low",15000,NA
2411560,"f",18,"US","wku","US","In-lab","high",30000,NA
2411561,"f",18,"US","wku","US","In-lab","low",10000,NA
2411562,"f",18,"US","wku","US","In-lab","low",6000,NA
2411564,"f",20,"US","wku","US","In-lab","low",4000,NA
2411568,"f",16,"US","wku","US","In-lab","high",45000,NA
2411569,"f",19,"US","wku","US","In-lab","high",30000,NA
2411724,"m",18,"US","wku","US","In-lab","high",32000,NA
2411727,"f",18,"US","wku","US","In-lab","high",35000,NA
2411854,"m",19,"US","wku","US","In-lab","low",27000,NA
2411858,"f",18,"US","wku","US","In-lab","low",30000,NA
2411860,"m",18,"US","wku","US","In-lab","high",43000,NA
2411862,"f",18,"US","wku","US","In-lab","low",6600,NA
2411945,"f",34,"US","wku","US","In-lab","high",40000,NA
2411946,"m",19,"US","wku","US","In-lab","low",2287,NA
2411947,"m",20,"US","wku","US","In-lab","low",2600,NA
2411954,"m",19,"US","wku","US","In-lab","low",2460,NA
2412031,"f",18,"US","wku","US","In-lab","high",32500,NA
2412032,"f",19,"US","wku","US","In-lab","low",4500,NA
2412033,"f",22,"US","wku","US","In-lab","low",4000,NA
2412035,"m",21,"US","wku","US","In-lab","high",26000,NA
2412037,"f",18,"US","wku","US","In-lab","high",30000,NA
2412071,"f",18,"US","wku","US","In-lab","low",45000,NA
2412072,"f",18,"US","wku","US","In-lab","low",6000,NA
2412075,"f",19,"US","wku","US","In-lab","high",36000,NA
2412084,"f",18,"US","wku","US","In-lab","low",2500,NA
2412085,"f",19,"US","wku","US","In-lab","high",35000,NA
2426096,"m",20,"US","wku","US","In-lab","low",14580,NA
2426218,"m",18,"US","wku","US","In-lab","high",12000,NA
2426308,"f",18,"US","wku","US","In-lab","low",10000,NA
2426586,"f",18,"US","wku","US","In-lab","high",36000,NA
2442947,"f",22,"US","wku","US","In-lab","low",3000,NA
2442959,"f",26,"US","wku","US","In-lab","low",4500,NA
2443365,"f",20,"US","wku","US","In-lab","low",6000,NA
2443463,"f",18,"US","wku","US","In-lab","high",43000,NA
2443466,"f",20,"US","wku","US","In-lab","high",35000,NA
2443468,"f",18,"US","wku","US","In-lab","high",43000,NA
2443632,"m",20,"US","wku","US","In-lab","low",20000,NA
2443634,"f",19,"US","wku","US","In-lab","low",2700,NA
2456929,"f",18,"US","wku","US","In-lab","low",3000,NA
2456974,"m",18,"US","wku","US","In-lab","low",5000,NA
2467295,"m",30,"US","wku","US","In-lab","high",26000,NA
2469962,"f",41,"US","wku","US","In-lab","low",2700,NA
2469972,"f",22,"US","wku","US","In-lab","low",3000,NA
2470019,"m",20,"US","wku","US","In-lab","low",3600,NA
2470021,"m",19,"US","wku","US","In-lab","high",43000,NA
2470108,"f",21,"US","wku","US","In-lab","high",40000,NA
2470118,"m",20,"US","wku","US","In-lab","low",2512,NA
2470120,"m",18,"US","wku","US","In-lab","low",5000,NA
2470122,"f",21,"US","wku","US","In-lab","low",2100,NA
2470195,"m",21,"US","wku","US","In-lab","low",9780,NA
2470353,"f",18,"US","wku","US","In-lab","high",35000,NA
2470356,"m",20,"US","wku","US","In-lab","high",40000,NA
2470433,"f",22,"US","wku","US","In-lab","high",38900,NA
2470434,"m",18,"US","wku","US","In-lab","low",5000,NA
2470510,"m",18,"US","wku","US","In-lab","high",35000,NA
2477199,"f",21,"US","wku","US","In-lab","low",25000,NA
2477200,"f",19,"US","wku","US","In-lab","high",45000,NA
2481988,"f",19,"US","wku","US","In-lab","high",37000,NA
2482008,"f",26,"US","wku","US","In-lab","low",2300,NA
2482011,"f",18,"US","wku","US","In-lab","high",40000,NA
2482012,"f",19,"US","wku","US","In-lab","high",45000,NA
2482014,"f",21,"BR","wku","US","In-lab","low",40000,NA
2482015,"m",18,"US","wku","US","In-lab","high",37659,NA
2482104,"f",20,"US","wku","US","In-lab","low",4000,NA
2482117,"m",23,"US","wku","US","In-lab","high",40000,NA
2482123,"f",20,"US","wku","US","In-lab","low",3600,NA
2482124,"m",23,"US","wku","US","In-lab","high",23350,NA
2482149,"f",21,"US","wku","US","In-lab","low",10000,NA
2482150,"f",19,"US","wku","US","In-lab","low",10000,NA
2482199,"f",20,"US","wku","US","In-lab","high",36000,NA
2482203,"f",21,"US","wku","US","In-lab","low",4000,NA
2482275,"f",20,"US","wku","US","In-lab","low",8000,NA
2482278,"f",19,"US","wku","US","In-lab","high",43000,NA
