"iid","pid","gender","age","date_like","other_like","date_want","other_want","match","self_attr","self_sinc","self_intel","self_fun","self_amb","other_attr","other_sinc","other_intel","other_fun","other_amb","other_shar","date_attr","date_sinc","date_intel","date_fun","date_amb","date_shar","self_imp_attr","self_imp_sinc","self_imp_intel","self_imp_fun","self_imp_amb","self_imp_shar","other_imp_attr","other_imp_sinc","other_imp_intel","other_imp_fun","other_imp_amb","other_imp_shar"
223,198,"male",28,4,4,0,0,0,7,8,9,7,6,4,4,4,4,4,5,6,8,8,3,4,5,17.39,17.39,19.57,19.57,10.87,15.22,15.38,19.23,17.31,19.23,9.62,19.23
223,199,"male",28,7,9,1,0,0,7,8,9,7,6,2,10,10,5,10,10,9,7,8,7,5,8,17.39,17.39,19.57,19.57,10.87,15.22,17.5,17.5,20,12.5,20,12.5
223,200,"male",28,7,8,1,0,0,7,8,9,7,6,6,10,8,7,8,NA,8,9,8,8,7,NA,17.39,17.39,19.57,19.57,10.87,15.22,13.21,18.87,18.87,16.98,16.98,15.09
223,201,"male",28,6,7,1,0,0,7,8,9,7,6,6,8,9,NA,9,NA,8,9,8,8,6,7,17.39,17.39,19.57,19.57,10.87,15.22,15.38,17.31,17.31,17.31,17.31,15.38
223,202,"male",28,5,7,1,0,0,7,8,9,7,6,8,9,9,8,8,8,6,7,7,7,7,6,17.39,17.39,19.57,19.57,10.87,15.22,15.38,19.23,19.23,19.23,15.38,11.54
223,203,"male",28,8,6,1,0,0,7,8,9,7,6,5,8,8,7,9,NA,9,9,9,8,8,7,17.39,17.39,19.57,19.57,10.87,15.22,16,20,18,20,18,8
223,204,"male",28,6,6,1,0,0,7,8,9,7,6,6,6,7,6,7,6,8,8,8,8,7,2,17.39,17.39,19.57,19.57,10.87,15.22,19.61,15.69,17.65,15.69,17.65,13.73
223,205,"male",28,8,4,1,0,0,7,8,9,7,6,6,7,6,4,4,4,8,8,8,8,7,7,17.39,17.39,19.57,19.57,10.87,15.22,15.38,17.31,19.23,19.23,11.54,17.31
223,206,"male",28,7,7,1,1,1,7,8,9,7,6,8,8,8,5,5,5,10,9,10,8,9,6,17.39,17.39,19.57,19.57,10.87,15.22,14.58,16.67,20.83,18.75,16.67,12.5
223,207,"male",28,7,4,1,0,0,7,8,9,7,6,3,8,7,3,7,3,10,7,6,8,10,5,17.39,17.39,19.57,19.57,10.87,15.22,17.31,13.46,17.31,19.23,19.23,13.46
223,208,"male",28,6,5,1,0,0,7,8,9,7,6,5,5,5,5,5,5,10,8,8,8,7,6,17.39,17.39,19.57,19.57,10.87,15.22,11.54,13.46,19.23,19.23,19.23,17.31
223,209,"male",28,6,NA,0,0,0,7,8,9,7,6,5,7,5,5,6,NA,8,9,6,4,6,4,17.39,17.39,19.57,19.57,10.87,15.22,13.04,21.74,17.39,17.39,15.22,15.22
223,210,"male",28,8,7,1,0,0,7,8,9,7,6,4,10,8,1,NA,NA,9,9,9,8,7,7,17.39,17.39,19.57,19.57,10.87,15.22,20,15.56,20,15.56,11.11,17.78
223,211,"male",28,6,6,0,0,0,7,8,9,7,6,5,10,9,6,9,7,9,8,9,2,7,2,17.39,17.39,19.57,19.57,10.87,15.22,16.36,16.36,18.18,18.18,16.36,14.55
223,212,"male",28,7,6,1,0,0,7,8,9,7,6,6,7,8,7,8,6,9,7,8,8,7,5,17.39,17.39,19.57,19.57,10.87,15.22,14.29,18.37,18.37,16.33,18.37,14.29
223,213,"male",28,7,7,1,0,0,7,8,9,7,6,7,8,8,8,7,7,8,7,8,7,8,6,17.39,17.39,19.57,19.57,10.87,15.22,15.52,17.24,17.24,17.24,17.24,15.52
224,194,"male",32,7,7,0,1,0,8,10,8,8,8,7,9,10,8,9,9,5,8,7,7,6,7,17.24,17.24,17.24,17.24,13.79,17.24,16,16,20,16,18,14
224,195,"male",32,7,8,0,0,0,8,10,8,8,8,8,8,10,6,7,7,7,6,7,7,7,8,17.24,17.24,17.24,17.24,13.79,17.24,15.38,19.23,19.23,19.23,13.46,13.46
224,196,"male",32,5,1,0,0,0,8,10,8,8,8,2,5,3,2,NA,NA,7,8,5,5,5,5,17.24,17.24,17.24,17.24,13.79,17.24,17.65,17.65,17.65,15.69,15.69,15.69
224,197,"male",32,8,5,1,0,0,8,10,8,8,8,8,8,8,7,7,4,5,8,8,10,5,7,17.24,17.24,17.24,17.24,13.79,17.24,14,18,20,18,16,14
224,198,"male",32,5,4,0,0,0,8,10,8,8,8,4,5,5,4,3,3,5,6,6,5,6,5,17.24,17.24,17.24,17.24,13.79,17.24,15.38,19.23,17.31,19.23,9.62,19.23
224,199,"male",32,5,6,1,0,0,8,10,8,8,8,3,10,10,4,10,2,8,5,5,5,5,5,17.24,17.24,17.24,17.24,13.79,17.24,17.5,17.5,20,12.5,20,12.5
224,200,"male",32,6,8,1,1,1,8,10,8,8,8,7,10,9,NA,9,NA,9,6,6,7,6,5,17.24,17.24,17.24,17.24,13.79,17.24,13.21,18.87,18.87,16.98,16.98,15.09
224,201,"male",32,7,5,0,0,0,8,10,8,8,8,4,7,8,NA,NA,NA,6,6,7,6,6,5,17.24,17.24,17.24,17.24,13.79,17.24,15.38,17.31,17.31,17.31,17.31,15.38
224,202,"male",32,7,6,1,0,0,8,10,8,8,8,4,9,9,5,8,5,7,6,7,7,7,7,17.24,17.24,17.24,17.24,13.79,17.24,15.38,19.23,19.23,19.23,15.38,11.54
224,203,"male",32,7,4,0,0,0,8,10,8,8,8,4,7,9,3,8,NA,6,8,8,5,5,5,17.24,17.24,17.24,17.24,13.79,17.24,16,20,18,20,18,8
224,204,"male",32,2,5,0,0,0,8,10,8,8,8,5,6,7,6,8,4,6,2,3,1,3,1,17.24,17.24,17.24,17.24,13.79,17.24,19.61,15.69,17.65,15.69,17.65,13.73
224,205,"male",32,5,8,0,1,0,8,10,8,8,8,10,10,10,7,7,9,5,1,5,4,5,5,17.24,17.24,17.24,17.24,13.79,17.24,15.38,17.31,19.23,19.23,11.54,17.31
224,206,"male",32,5,7,1,1,1,8,10,8,8,8,7,7,7,7,7,7,6,7,8,8,8,9,17.24,17.24,17.24,17.24,13.79,17.24,14.58,16.67,20.83,18.75,16.67,12.5
224,207,"male",32,6,2,1,0,0,8,10,8,8,8,4,8,7,8,7,4,8,6,6,7,5,5,17.24,17.24,17.24,17.24,13.79,17.24,17.31,13.46,17.31,19.23,19.23,13.46
224,208,"male",32,6,10,1,1,1,8,10,8,8,8,10,10,10,10,10,10,7,6,5,5,5,5,17.24,17.24,17.24,17.24,13.79,17.24,11.54,13.46,19.23,19.23,19.23,17.31
224,209,"male",32,7,NA,0,0,0,8,10,8,8,8,7,7,10,NA,8,NA,5,8,6,7,7,7,17.24,17.24,17.24,17.24,13.79,17.24,13.04,21.74,17.39,17.39,15.22,15.22
224,210,"male",32,4,7,1,0,0,8,10,8,8,8,7,10,10,NA,NA,6,3,3,8,3,5,5,17.24,17.24,17.24,17.24,13.79,17.24,20,15.56,20,15.56,11.11,17.78
224,211,"male",32,8,5,1,0,0,8,10,8,8,8,5,9,9,5,9,7,6,5,5,5,5,5,17.24,17.24,17.24,17.24,13.79,17.24,16.36,16.36,18.18,18.18,16.36,14.55
224,212,"male",32,7,6,1,1,1,8,10,8,8,8,7,8,8,7,7,6,8,8,6,6,5,5,17.24,17.24,17.24,17.24,13.79,17.24,14.29,18.37,18.37,16.33,18.37,14.29
224,213,"male",32,7,7,0,0,0,8,10,8,8,8,6,8,8,7,6,7,9,7,7,7,6,7,17.24,17.24,17.24,17.24,13.79,17.24,15.52,17.24,17.24,17.24,17.24,15.52
225,194,"male",28,4,7,0,0,0,5,9,6,7,7,7,10,10,8,9,6,6,4,5,5,3,4,14.71,14.71,14.71,14.71,20.59,20.59,16,16,20,16,18,14
225,195,"male",28,6,8,1,1,1,5,9,6,7,7,6,7,8,9,8,7,6,7,7,7,6,6,14.71,14.71,14.71,14.71,20.59,20.59,15.38,19.23,19.23,19.23,13.46,13.46
225,196,"male",28,5,2,0,0,0,5,9,6,7,7,3,4,4,4,5,2,6,5,5,3,2,3,14.71,14.71,14.71,14.71,20.59,20.59,17.65,17.65,17.65,15.69,15.69,15.69
225,197,"male",28,7,4,1,0,0,5,9,6,7,7,7,7,7,7,7,4,6,6,6,5,6,8,14.71,14.71,14.71,14.71,20.59,20.59,14,18,20,18,16,14
225,198,"male",28,4,5,0,0,0,5,9,6,7,7,4,6,7,7,6,6,4,5,6,2,3,4,14.71,14.71,14.71,14.71,20.59,20.59,15.38,19.23,17.31,19.23,9.62,19.23
225,199,"male",28,5,8,0,1,0,5,9,6,7,7,7,10,8,6,7,2,5,6,8,5,5,5,14.71,14.71,14.71,14.71,20.59,20.59,17.5,17.5,20,12.5,20,12.5
225,200,"male",28,8,8,1,0,0,5,9,6,7,7,7,9,8,7,8,NA,7,7,8,6,9,8,14.71,14.71,14.71,14.71,20.59,20.59,13.21,18.87,18.87,16.98,16.98,15.09
225,201,"male",28,5,6,0,0,0,5,9,6,7,7,5,8,8,7,9,NA,5,7,7,7,8,6,14.71,14.71,14.71,14.71,20.59,20.59,15.38,17.31,17.31,17.31,17.31,15.38
225,202,"male",28,4,7,0,0,0,5,9,6,7,7,7,9,9,8,8,5,4,6,7,2,5,3,14.71,14.71,14.71,14.71,20.59,20.59,15.38,19.23,19.23,19.23,15.38,11.54
225,203,"male",28,7,8,1,0,0,5,9,6,7,7,6,9,8,8,8,NA,6,5,7,6,8,7,14.71,14.71,14.71,14.71,20.59,20.59,16,20,18,20,18,8
225,204,"male",28,7,9,1,0,0,5,9,6,7,7,7,9,8,7,7,8,7,7,7,8,7,9,14.71,14.71,14.71,14.71,20.59,20.59,19.61,15.69,17.65,15.69,17.65,13.73
225,205,"male",28,4,7,0,0,0,5,9,6,7,7,6,8,8,6,8,4,7,4,5,3,7,4,14.71,14.71,14.71,14.71,20.59,20.59,15.38,17.31,19.23,19.23,11.54,17.31
225,206,"male",28,7,8,1,1,1,5,9,6,7,7,4,9,9,6,8,7,6,8,8,8,7,8,14.71,14.71,14.71,14.71,20.59,20.59,14.58,16.67,20.83,18.75,16.67,12.5
225,207,"male",28,8,6,1,0,0,5,9,6,7,7,7,6,7,8,6,6,9,6,5,8,9,7,14.71,14.71,14.71,14.71,20.59,20.59,17.31,13.46,17.31,19.23,19.23,13.46
225,208,"male",28,8,7,1,0,0,5,9,6,7,7,5,8,8,9,9,5,8,10,9,9,9,6,14.71,14.71,14.71,14.71,20.59,20.59,11.54,13.46,19.23,19.23,19.23,17.31
225,209,"male",28,7,NA,1,0,0,5,9,6,7,7,5,6,8,8,8,7,6,8,7,8,7,7,14.71,14.71,14.71,14.71,20.59,20.59,13.04,21.74,17.39,17.39,15.22,15.22
225,210,"male",28,4,7,0,1,0,5,9,6,7,7,7,10,10,NA,8,NA,5,6,5,4,3,4,14.71,14.71,14.71,14.71,20.59,20.59,20,15.56,20,15.56,11.11,17.78
225,211,"male",28,7,7,1,0,0,5,9,6,7,7,7,9,8,8,8,7,6,7,7,6,7,7,14.71,14.71,14.71,14.71,20.59,20.59,16.36,16.36,18.18,18.18,16.36,14.55
225,212,"male",28,6,6,0,1,0,5,9,6,7,7,7,7,8,7,8,5,3,5,5,7,5,4,14.71,14.71,14.71,14.71,20.59,20.59,14.29,18.37,18.37,16.33,18.37,14.29
225,213,"male",28,8,7,1,0,0,5,9,6,7,7,8,8,8,7,8,7,7,7,8,8,7,8,14.71,14.71,14.71,14.71,20.59,20.59,15.52,17.24,17.24,17.24,17.24,15.52
226,194,"male",23,4,7,0,1,0,10,10,10,10,10,10,8,8,8,8,7,4,5,5,4,5,4,25.64,17.95,15.38,20.51,10.26,10.26,16,16,20,16,18,14
226,195,"male",23,6,7,0,1,0,10,10,10,10,10,10,9,9,8,9,6,6,7,7,8,6,6,25.64,17.95,15.38,20.51,10.26,10.26,15.38,19.23,19.23,19.23,13.46,13.46
226,196,"male",23,6,3,0,0,0,10,10,10,10,10,5,4,5,5,5,3,5,8,7,4,6,5,25.64,17.95,15.38,20.51,10.26,10.26,17.65,17.65,17.65,15.69,15.69,15.69
226,197,"male",23,8,6,1,0,0,10,10,10,10,10,7,8,8,8,8,2,8,8,8,8,7,7,25.64,17.95,15.38,20.51,10.26,10.26,14,18,20,18,16,14
226,198,"male",23,4,6,0,0,0,10,10,10,10,10,8,7,7,6,6,6,3,7,6,3,6,3,25.64,17.95,15.38,20.51,10.26,10.26,15.38,19.23,17.31,19.23,9.62,19.23
226,199,"male",23,7,8,1,1,1,10,10,10,10,10,8,7,8,8,8,3,7,6,6,7,6,7,25.64,17.95,15.38,20.51,10.26,10.26,17.5,17.5,20,12.5,20,12.5
226,200,"male",23,7,7,0,0,0,10,10,10,10,10,7,8,8,7,7,NA,7,7,8,7,7,7,25.64,17.95,15.38,20.51,10.26,10.26,13.21,18.87,18.87,16.98,16.98,15.09
226,201,"male",23,6,8,0,1,0,10,10,10,10,10,9,7,8,NA,9,9,6,7,7,7,5,6,25.64,17.95,15.38,20.51,10.26,10.26,15.38,17.31,17.31,17.31,17.31,15.38
226,202,"male",23,5,8,0,1,0,10,10,10,10,10,9,8,8,9,8,8,4,7,8,6,5,4,25.64,17.95,15.38,20.51,10.26,10.26,15.38,19.23,19.23,19.23,15.38,11.54
226,203,"male",23,7,9,0,0,0,10,10,10,10,10,10,8,8,10,9,9,5,8,8,7,5,5,25.64,17.95,15.38,20.51,10.26,10.26,16,20,18,20,18,8
226,204,"male",23,4,8,0,1,0,10,10,10,10,10,9,9,8,9,7,8,3,3,5,7,6,6,25.64,17.95,15.38,20.51,10.26,10.26,19.61,15.69,17.65,15.69,17.65,13.73
226,205,"male",23,4,6,0,0,0,10,10,10,10,10,9,7,6,4,9,2,3,7,7,2,6,3,25.64,17.95,15.38,20.51,10.26,10.26,15.38,17.31,19.23,19.23,11.54,17.31
226,206,"male",23,7,7,0,1,0,10,10,10,10,10,7,7,7,7,7,7,6,8,8,7,8,5,25.64,17.95,15.38,20.51,10.26,10.26,14.58,16.67,20.83,18.75,16.67,12.5
226,207,"male",23,8,10,1,1,1,10,10,10,10,10,10,9,9,10,10,10,9,7,7,9,7,7,25.64,17.95,15.38,20.51,10.26,10.26,17.31,13.46,17.31,19.23,19.23,13.46
226,208,"male",23,8,9,1,1,1,10,10,10,10,10,9,9,9,9,9,9,8,7,8,8,7,6,25.64,17.95,15.38,20.51,10.26,10.26,11.54,13.46,19.23,19.23,19.23,17.31
226,209,"male",23,6,NA,0,0,0,10,10,10,10,10,8,7,8,NA,7,7,5,8,8,7,8,5,25.64,17.95,15.38,20.51,10.26,10.26,13.04,21.74,17.39,17.39,15.22,15.22
226,210,"male",23,7,9,0,1,0,10,10,10,10,10,10,10,8,10,NA,NA,6,9,9,7,7,7,25.64,17.95,15.38,20.51,10.26,10.26,20,15.56,20,15.56,11.11,17.78
226,211,"male",23,7,9,0,1,0,10,10,10,10,10,10,8,8,9,9,6,6,8,8,7,9,7,25.64,17.95,15.38,20.51,10.26,10.26,16.36,16.36,18.18,18.18,16.36,14.55
226,212,"male",23,8,7,1,1,1,10,10,10,10,10,8,7,8,7,8,6,8,7,8,8,7,7,25.64,17.95,15.38,20.51,10.26,10.26,14.29,18.37,18.37,16.33,18.37,14.29
226,213,"male",23,6,8,0,1,0,10,10,10,10,10,9,8,10,8,9,7,6,7,6,7,6,6,25.64,17.95,15.38,20.51,10.26,10.26,15.52,17.24,17.24,17.24,17.24,15.52
227,194,"male",26,4,7,0,1,0,7,10,10,8,10,10,8,7,7,9,6,4,6,6,5,5,5,20,16,18,16,16,14,16,16,20,16,18,14
227,195,"male",26,6,7,1,0,0,7,10,10,8,10,9,7,7,6,6,6,6,4,8,8,5,6,20,16,18,16,16,14,15.38,19.23,19.23,19.23,13.46,13.46
227,196,"male",26,3,3,0,0,0,7,10,10,8,10,5,5,4,2,3,3,5,7,7,6,5,3,20,16,18,16,16,14,17.65,17.65,17.65,15.69,15.69,15.69
227,197,"male",26,7,5,1,0,0,7,10,10,8,10,7,7,7,7,7,3,7,7,7,7,7,7,20,16,18,16,16,14,14,18,20,18,16,14
227,198,"male",26,2,6,0,0,0,7,10,10,8,10,5,5,5,5,5,5,3,3,5,4,4,2,20,16,18,16,16,14,15.38,19.23,17.31,19.23,9.62,19.23
227,199,"male",26,9,7,1,0,0,7,10,10,8,10,4,10,10,6,8,4,8,8,8,8,8,8,20,16,18,16,16,14,17.5,17.5,20,12.5,20,12.5
227,200,"male",26,8,7,1,0,0,7,10,10,8,10,7,8,7,7,7,NA,8,7,8,7,8,8,20,16,18,16,16,14,13.21,18.87,18.87,16.98,16.98,15.09
227,201,"male",26,5,6,0,0,0,7,10,10,8,10,6,7,7,NA,NA,NA,6,8,8,6,7,6,20,16,18,16,16,14,15.38,17.31,17.31,17.31,17.31,15.38
227,202,"male",26,3,7,0,0,0,7,10,10,8,10,8,7,8,8,9,7,4,6,7,4,5,4,20,16,18,16,16,14,15.38,19.23,19.23,19.23,15.38,11.54
227,203,"male",26,4,6,0,0,0,7,10,10,8,10,8,6,8,7,8,7,5,7,7,5,6,5,20,16,18,16,16,14,16,20,18,20,18,8
227,204,"male",26,3,8,0,0,0,7,10,10,8,10,7,7,6,6,6,5,4,4,5,5,5,5,20,16,18,16,16,14,19.61,15.69,17.65,15.69,17.65,13.73
227,205,"male",26,3,2,0,0,0,7,10,10,8,10,2,7,5,4,9,2,3,5,6,5,5,3,20,16,18,16,16,14,15.38,17.31,19.23,19.23,11.54,17.31
227,206,"male",26,3,7,0,1,0,7,10,10,8,10,8,8,8,8,8,7,4,5,6,4,5,3,20,16,18,16,16,14,14.58,16.67,20.83,18.75,16.67,12.5
227,207,"male",26,9,8,1,1,1,7,10,10,8,10,8,10,7,9,7,8,8,8,7,9,8,8,20,16,18,16,16,14,17.31,13.46,17.31,19.23,19.23,13.46
227,208,"male",26,8,9,1,1,1,7,10,10,8,10,8,9,9,9,9,9,8,8,8,8,8,7,20,16,18,16,16,14,11.54,13.46,19.23,19.23,19.23,17.31
227,209,"male",26,4,NA,0,0,0,7,10,10,8,10,8,8,8,NA,8,5,4,7,7,5,4,4,20,16,18,16,16,14,13.04,21.74,17.39,17.39,15.22,15.22
227,210,"male",26,5,5,0,0,0,7,10,10,8,10,6,6,5,9,5,5,5,8,7,7,7,6,20,16,18,16,16,14,20,15.56,20,15.56,11.11,17.78
227,211,"male",26,5,8,0,1,0,7,10,10,8,10,7,6,8,8,10,2,6,6,6,5,5,5,20,16,18,16,16,14,16.36,16.36,18.18,18.18,16.36,14.55
227,212,"male",26,6,7,0,1,0,7,10,10,8,10,8,7,8,7,8,6,6,8,8,6,6,6,20,16,18,16,16,14,14.29,18.37,18.37,16.33,18.37,14.29
227,213,"male",26,6,8,1,1,1,7,10,10,8,10,8,8,10,9,10,8,6,8,8,7,7,7,20,16,18,16,16,14,15.52,17.24,17.24,17.24,17.24,15.52
228,194,"male",24,5,6,0,0,0,5,8,7,4,8,7,10,10,6,10,5,6,7,6,4,6,5,13.51,18.92,21.62,13.51,13.51,18.92,16,16,20,16,18,14
228,195,"male",24,6,6,1,0,0,5,8,7,4,8,8,9,10,5,5,5,6,6,6,7,6,5,13.51,18.92,21.62,13.51,13.51,18.92,15.38,19.23,19.23,19.23,13.46,13.46
228,196,"male",24,6,1,1,0,0,5,8,7,4,8,2,5,3,2,NA,NA,6,7,6,4,5,6,13.51,18.92,21.62,13.51,13.51,18.92,17.65,17.65,17.65,15.69,15.69,15.69
228,197,"male",24,5,5,0,0,0,5,8,7,4,8,7,7,7,7,7,4,5,6,6,6,7,5,13.51,18.92,21.62,13.51,13.51,18.92,14,18,20,18,16,14
228,198,"male",24,5,6,1,0,0,5,8,7,4,8,8,8,8,8,8,5,6,9,7,3,8,4,13.51,18.92,21.62,13.51,13.51,18.92,15.38,19.23,17.31,19.23,9.62,19.23
228,199,"male",24,4,6,0,0,0,5,8,7,4,8,5,9,9,4,9,4,6,6,7,4,7,4,13.51,18.92,21.62,13.51,13.51,18.92,17.5,17.5,20,12.5,20,12.5
228,200,"male",24,3,7,0,0,0,5,8,7,4,8,5,10,9,6,9,NA,4,7,7,4,5,4,13.51,18.92,21.62,13.51,13.51,18.92,13.21,18.87,18.87,16.98,16.98,15.09
228,201,"male",24,6,5,0,0,0,5,8,7,4,8,5,8,8,4,NA,NA,6,7,7,5,5,3,13.51,18.92,21.62,13.51,13.51,18.92,15.38,17.31,17.31,17.31,17.31,15.38
228,202,"male",24,4,5,0,0,0,5,8,7,4,8,4,9,9,6,7,3,4,8,7,6,7,5,13.51,18.92,21.62,13.51,13.51,18.92,15.38,19.23,19.23,19.23,15.38,11.54
228,203,"male",24,7,7,1,0,0,5,8,7,4,8,6,7,10,7,10,NA,6,7,7,5,5,8,13.51,18.92,21.62,13.51,13.51,18.92,16,20,18,20,18,8
228,204,"male",24,4,4,0,0,0,5,8,7,4,8,2,6,5,2,3,2,4,7,5,5,4,4,13.51,18.92,21.62,13.51,13.51,18.92,19.61,15.69,17.65,15.69,17.65,13.73
228,205,"male",24,5,6,1,0,0,5,8,7,4,8,5,9,9,5,5,5,6,7,7,4,7,6,13.51,18.92,21.62,13.51,13.51,18.92,15.38,17.31,19.23,19.23,11.54,17.31
228,206,"male",24,7,7,1,0,0,5,8,7,4,8,7,8,9,9,7,7,7,7,7,7,7,5,13.51,18.92,21.62,13.51,13.51,18.92,14.58,16.67,20.83,18.75,16.67,12.5
228,207,"male",24,6,5,1,0,0,5,8,7,4,8,6,6,8,2,4,4,7,5,6,8,6,5,13.51,18.92,21.62,13.51,13.51,18.92,17.31,13.46,17.31,19.23,19.23,13.46
228,208,"male",24,7,7,1,0,0,5,8,7,4,8,5,8,8,8,8,8,8,6,6,8,6,6,13.51,18.92,21.62,13.51,13.51,18.92,11.54,13.46,19.23,19.23,19.23,17.31
228,209,"male",24,6,7,1,0,0,5,8,7,4,8,5,6,7,5,NA,5,6,7,7,7,7,4,13.51,18.92,21.62,13.51,13.51,18.92,13.04,21.74,17.39,17.39,15.22,15.22
228,210,"male",24,6,2,1,0,0,5,8,7,4,8,5,8,NA,1,NA,1,6,6,6,7,6,5,13.51,18.92,21.62,13.51,13.51,18.92,20,15.56,20,15.56,11.11,17.78
228,211,"male",24,6,7,1,0,0,5,8,7,4,8,7,10,10,6,10,6,6,6,6,5,6,5,13.51,18.92,21.62,13.51,13.51,18.92,16.36,16.36,18.18,18.18,16.36,14.55
228,212,"male",24,6,6,1,1,1,5,8,7,4,8,6,10,10,6,10,6,7,6,7,7,6,6,13.51,18.92,21.62,13.51,13.51,18.92,14.29,18.37,18.37,16.33,18.37,14.29
228,213,"male",24,7,6,1,0,0,5,8,7,4,8,6,8,9,7,7,6,7,5,6,7,5,5,13.51,18.92,21.62,13.51,13.51,18.92,15.52,17.24,17.24,17.24,17.24,15.52
229,194,"male",28,5,7,0,1,0,8,7,10,5,10,8,9,8,6,7,7,1,5,5,3,5,3,21.43,16.67,21.43,16.67,11.9,11.9,16,16,20,16,18,14
229,195,"male",28,7,7,1,1,1,8,7,10,5,10,8,8,9,9,8,6,8,9,7,9,5,5,21.43,16.67,21.43,16.67,11.9,11.9,15.38,19.23,19.23,19.23,13.46,13.46
229,196,"male",28,3,3,0,0,0,8,7,10,5,10,3,3,5,3,6,NA,6,7,8,2,1,1,21.43,16.67,21.43,16.67,11.9,11.9,17.65,17.65,17.65,15.69,15.69,15.69
229,197,"male",28,3,4,0,0,0,8,7,10,5,10,7,7,7,7,7,4,4,8,8,5,4,3,21.43,16.67,21.43,16.67,11.9,11.9,14,18,20,18,16,14
229,198,"male",28,3,6,0,0,0,8,7,10,5,10,6,6,8,6,6,5,3,4,5,2,2,2,21.43,16.67,21.43,16.67,11.9,11.9,15.38,19.23,17.31,19.23,9.62,19.23
229,199,"male",28,4,3,0,0,0,8,7,10,5,10,2,2,10,6,10,2,5,3,6,4,4,4,21.43,16.67,21.43,16.67,11.9,11.9,17.5,17.5,20,12.5,20,12.5
229,200,"male",28,NA,6,1,1,1,8,7,10,5,10,7,10,8,9,NA,8,8,8,6,6,6,3,21.43,16.67,21.43,16.67,11.9,11.9,13.21,18.87,18.87,16.98,16.98,15.09
229,201,"male",28,5,7,0,0,0,8,7,10,5,10,7,7,8,7,7,NA,5,8,7,5,5,5,21.43,16.67,21.43,16.67,11.9,11.9,15.38,17.31,17.31,17.31,17.31,15.38
229,202,"male",28,4,8,0,1,0,8,7,10,5,10,9,9,9,8,9,4,2,8,9,4,3,2,21.43,16.67,21.43,16.67,11.9,11.9,15.38,19.23,19.23,19.23,15.38,11.54
229,203,"male",28,4,8,0,0,0,8,7,10,5,10,8,3,9,8,9,7,6,6,9,3,1,2,21.43,16.67,21.43,16.67,11.9,11.9,16,20,18,20,18,8
229,204,"male",28,3,8,0,0,0,8,7,10,5,10,8,7,8,9,8,7,3,5,8,5,8,6,21.43,16.67,21.43,16.67,11.9,11.9,19.61,15.69,17.65,15.69,17.65,13.73
229,205,"male",28,4,5,0,0,0,8,7,10,5,10,10,8,6,5,9,5,3,5,4,2,3,3,21.43,16.67,21.43,16.67,11.9,11.9,15.38,17.31,19.23,19.23,11.54,17.31
229,206,"male",28,6,8,0,1,0,8,7,10,5,10,8,8,8,8,8,8,3,9,8,7,5,4,21.43,16.67,21.43,16.67,11.9,11.9,14.58,16.67,20.83,18.75,16.67,12.5
229,207,"male",28,6,8,1,0,0,8,7,10,5,10,7,9,9,9,9,9,8,5,5,8,3,6,21.43,16.67,21.43,16.67,11.9,11.9,17.31,13.46,17.31,19.23,19.23,13.46
229,208,"male",28,7,8,1,1,1,8,7,10,5,10,8,8,8,8,8,8,6,8,7,5,6,3,21.43,16.67,21.43,16.67,11.9,11.9,11.54,13.46,19.23,19.23,19.23,17.31
229,209,"male",28,3,NA,0,0,0,8,7,10,5,10,8,NA,8,NA,NA,NA,3,9,8,5,6,3,21.43,16.67,21.43,16.67,11.9,11.9,13.04,21.74,17.39,17.39,15.22,15.22
229,210,"male",28,7,8,1,1,1,8,7,10,5,10,10,9,9,7,9,NA,6,8,7,5,6,3,21.43,16.67,21.43,16.67,11.9,11.9,20,15.56,20,15.56,11.11,17.78
229,211,"male",28,3,7,0,0,0,8,7,10,5,10,7,8,9,7,10,4,6,5,5,5,5,5,21.43,16.67,21.43,16.67,11.9,11.9,16.36,16.36,18.18,18.18,16.36,14.55
229,212,"male",28,5,8,0,1,0,8,7,10,5,10,7,7,9,8,9,7,4,8,7,4,4,3,21.43,16.67,21.43,16.67,11.9,11.9,14.29,18.37,18.37,16.33,18.37,14.29
229,213,"male",28,5,7,1,0,0,8,7,10,5,10,8,9,10,8,10,7,6,8,5,8,5,7,21.43,16.67,21.43,16.67,11.9,11.9,15.52,17.24,17.24,17.24,17.24,15.52
230,194,"male",42,2,5,0,0,0,6,6,6,6,6,6,10,9,8,8,6,3,5,5,2,2,2,23.81,23.81,23.81,23.81,2.38,2.38,16,16,20,16,18,14
230,195,"male",42,7,5,1,0,0,6,6,6,6,6,6,7,6,6,6,5,8,7,7,7,6,5,23.81,23.81,23.81,23.81,2.38,2.38,15.38,19.23,19.23,19.23,13.46,13.46
230,196,"male",42,8,3,1,0,0,6,6,6,6,6,2,3,3,3,3,NA,8,7,8,5,5,6,23.81,23.81,23.81,23.81,2.38,2.38,17.65,17.65,17.65,15.69,15.69,15.69
230,197,"male",42,6,4,1,0,0,6,6,6,6,6,7,7,7,6,7,3,7,6,7,6,5,5,23.81,23.81,23.81,23.81,2.38,2.38,14,18,20,18,16,14
230,198,"male",42,7,5,1,0,0,6,6,6,6,6,5,5,5,5,5,6,9,8,8,7,5,6,23.81,23.81,23.81,23.81,2.38,2.38,15.38,19.23,17.31,19.23,9.62,19.23
